Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
8820	-536.5254	-565.5973	29.07198	0.346666	0.459482	0.540518	0.653333	8.216899	0.00401344	0.00626127	0.00385625	0.000584161	0.0293491	0.00343423	0.013134	0.00211551	0.00440474	0.00821625	0.0309407	0.012062	0.0170908	0.0595007	0.00591938	0.0431746	0.00819065	0.00506999	0.00929237	0.00600449	0.00267479	0.000539377	0.0121957	0.0033341	0.00339948	0.00928745	0.00730358	0.00532895	0.000893532	0.316412	0.572307	0.0174761	0.0938048	0.0349108	0.194714	0.600213	1.66608	5.13573	28.6444	2.425866	0.0126379	0.0197161	0.0121429	0.00183946	0.0924174	0.0108141	0.0413575	0.00666151	0.0138701	0.0258721	0.0974292	0.0379819	0.0538171	0.187361	0.0186395	0.135952	0.0257915	0.0159649	0.0292607	0.0189075	0.00842264	0.00169844	0.0384031	0.0104987	0.0107046	0.0292452	0.0229982	0.0167803	0.00281364	0.3175715
8856	-537.7184	-565.2292	27.51075	0.274821	0.437864	0.562135	0.72518	3.59793	0.0216485	0.0939536	0.089907	0.0137246	0.435377	0.0721409	0.344734	0.000520837	0.13128	0.00430099	0.235117	0.103188	0.355936	0.253225	0.00447776	0.344605	0.0401903	0.0772404	0.152695	0.00407274	0.270091	0.0195189	0.106132	0.170705	0.177968	0.0420678	0.233233	0.08258	0.0572329	0.607519	0.168948	0.0135755	0.209958	0.217459	0.475157	0.792828	1.26131	2.10457	4.59856	1.103218	0.00549753	0.023859	0.0228314	0.00348529	0.110562	0.0183198	0.0875434	0.000132264	0.0333379	0.00109221	0.0597068	0.0262041	0.0903881	0.0643051	0.0011371	0.0875106	0.0102061	0.0196148	0.0387761	0.00103425	0.0685883	0.00495672	0.0269516	0.0433496	0.0451941	0.0106829	0.0592282	0.0209708	0.014534	3.937862
8892	-540.0598	-569.8485	29.78875	0.263096	0.434025	0.565976	0.736903	3.210928	0.0133961	0.0537467	0.110276	0.00354491	0.00174884	0.0155297	0.150341	0.0463746	0.0401854	0.063026	0.231258	0.042152	0.0624145	0.00721845	0.0249535	0.364867	0.060762	0.0640012	0.00222239	0.0887338	0.0150208	0.145074	0.220371	0.0126096	0.000554945	0.0423152	0.0051784	0.159011	0.227162	0.172021	0.344877	0.341968	0.141134	0.0808709	0.293311	0.68205	1.46617	3.40936	12.3654	1.818446	0.00589084	0.0236348	0.0484934	0.00155885	0.00076904	0.00682908	0.0661116	0.020393	0.0176713	0.0277153	0.101695	0.0185361	0.0274464	0.00317427	0.0109731	0.160448	0.0267197	0.0281441	0.000977281	0.0390202	0.00660533	0.0637956	0.0969069	0.00554502	0.000244034	0.0186078	0.00227717	0.069924	0.0998931	2.274049
8928	-530.0547	-560.3524	30.29771	0.120844	0.372539	0.62746	0.879156	0.9663962	0.0505302	0.0594127	0.0931278	0.0104959	0.177802	0.0541471	0.350796	0.0169795	0.0946261	0.0747961	0.231567	0.191644	0.0845758	0.122097	0.030735	0.255297	0.0513802	0.063682	0.131787	0.00739239	0.232641	0.090613	0.140888	0.249824	0.0474005	0.0382549	0.320401	0.0612928	0.0237338	0.13576	0.546631	0.245888	0.0717204	0.183797	0.43774	0.772798	1.294	2.28446	5.44079	1.224824	0.0150481	0.0176933	0.0277338	0.00312572	0.0529501	0.0161252	0.104468	0.00505656	0.02818	0.0222745	0.0689613	0.0570723	0.025187	0.0363608	0.00915299	0.0760284	0.0153012	0.0189647	0.0392467	0.00220148	0.0692812	0.0269848	0.041957	0.0743985	0.014116	0.0113924	0.0954166	0.0182532	0.00706801	3.357921
8964	-530.5049	-562.4268	31.92197	0.0809645	0.34458	0.65542	0.919035	0.6848397	0.0429018	0.0264153	0.0208324	0.00550001	0.00447204	0.00228513	0.118236	0.00432236	0.0159258	0.0553262	0.0616644	0.0152012	0.0514348	0.0644345	0.0345852	0.194444	0.106268	0.226659	0.0195017	0.0267182	0.0246727	0.0179158	0.125692	0.0718899	0.115713	0.0819084	0.0585612	0.107145	0.0844413	0.00163427	0.514681	0.365231	0.118454	0.0358193	0.197169	0.602564	1.65958	5.07178	27.9179	2.40729	0.0240337	0.0147979	0.0116704	0.00308112	0.00250525	0.00128014	0.0662359	0.0024214	0.0089217	0.0309939	0.0345446	0.00851576	0.0288139	0.0360964	0.0193748	0.108928	0.0595317	0.126975	0.0109249	0.0149676	0.0138217	0.0100365	0.0704129	0.0402729	0.0648227	0.0458853	0.0328061	0.0600231	0.0473042	1.785068
9000	-537.5501	-567.8406	30.29048	0.281985	0.44016	0.559841	0.718014	3.865474	0.0199142	0.0250406	0.0172055	0.0163669	0.207545	0.00803993	0.11045	0.0184049	0.015396	0.00814464	0.123883	0.0132427	0.039475	0.145406	0.0140008	0.17119	0.028304	0.0890029	0.00855926	0.0284103	0.0109969	0.0131524	0.0714247	0.100679	0.0054613	0.0208838	0.0306262	0.0150306	0.0339541	0.36221	0.585871	0.0414207	0.0104986	0.0469396	0.224961	0.627869	1.59269	4.44522	21.304	2.21179	0.0141217	0.0177568	0.0122008	0.0116061	0.147175	0.0057013	0.078323	0.0130514	0.0109177	0.00577555	0.0878486	0.00939073	0.0279926	0.103111	0.00992827	0.121395	0.0200711	0.063114	0.00606957	0.0201464	0.00779814	0.00932666	0.0506489	0.0713938	0.00387273	0.0148092	0.0217177	0.0106585	0.0240776	1.410192
9036	-528.0568	-558.7563	30.69957	0.152767	0.38994	0.610059	0.847234	1.25244	0.0774292	0.0487751	0.125928	0.0125228	0.112459	0.00932721	0.183662	0.00435826	0.0516141	0.138437	0.1277	0.138766	0.155703	0.135618	0.0132821	0.351625	0.0332918	0.013967	0.035584	0.150196	0.0868394	0.0148462	0.128413	0.272281	0.00694407	0.250143	0.026759	0.195943	0.029914	0.0733518	0.474421	0.351959	0.100269	0.174729	0.42707	0.766872	1.304	2.34153	5.72315	1.261408	0.0264053	0.0166336	0.0429446	0.0042706	0.0383514	0.00318082	0.0626334	0.00148628	0.0176017	0.0472107	0.043549	0.0473228	0.0530989	0.0462494	0.00452955	0.119913	0.0113534	0.00476311	0.0121351	0.0512206	0.0296145	0.00506295	0.043792	0.092855	0.00236811	0.0853054	0.00912552	0.0668217	0.0102014	2.932329
9072	-527.8936	-557.2389	29.34533	0.342739	0.458368	0.541633	0.65726	7.792786	0.00596759	0.024579	0.0121196	0.0247141	0.0613601	0.0188539	0.0569743	0.000859656	0.00177565	0.0177911	0.00764765	0.00269592	0.0256319	0.0497108	0.0136934	0.121793	0.0121543	0.028587	0.016799	0.0417633	0.0293536	0.00373247	0.069077	0.05784	0.000836841	0.0650087	0.0436153	0.0625355	0.00112591	0.302743	0.460155	0.205849	0.0312532	0.0489856	0.229691	0.631958	1.58238	4.35368	20.4142	2.180941	0.00679218	0.0279753	0.0137943	0.0281291	0.0698388	0.0214591	0.064847	0.000978443	0.00202101	0.0202495	0.0087044	0.00306844	0.0291737	0.0565798	0.0155855	0.138622	0.0138337	0.0325372	0.0191203	0.0475341	0.0334097	0.00424822	0.0786219	0.0658322	0.000952475	0.0739916	0.049642	0.0711766	0.00128149	0.8785964
9108	-531.9585	-558.863	26.90457	0.348332	0.459953	0.540048	0.651667	8.406868	0.0599733	0.109257	0.0602352	0.0437291	0.103282	0.0323115	0.186407	0.00764963	0.0342045	0.121269	0.0459606	0.0382306	0.252382	0.356474	0.0657326	0.262805	0.059411	0.00902388	0.102435	0.139508	0.105117	0.0435735	0.105155	0.133797	0.0389411	0.209944	0.0681132	0.236371	0.0316146	0.578119	0.150813	0.232242	0.0388267	0.163125	0.412994	0.758895	1.31771	2.42134	6.13029	1.311099	0.0195805	0.0356709	0.019666	0.014277	0.0337203	0.0105493	0.0608594	0.00249751	0.0111673	0.0395928	0.0150056	0.0124818	0.0823994	0.116384	0.0214608	0.0858025	0.0193969	0.00294618	0.0334437	0.0455477	0.0343194	0.0142262	0.0343316	0.043683	0.0127138	0.0685439	0.0222381	0.0771723	0.0103218	3.062907
9144	-540.8949	-570.0904	29.19553	0.314475	0.450146	0.549854	0.685525	5.48986	0.0331499	0.0487134	0.0284495	0.00729744	0.0878247	0.00640367	0.0806862	0.0206995	0.0991836	0.031497	0.0556736	0.2141	0.0716293	0.0859974	0.0488813	0.112828	0.0210966	0.0812685	0.00510789	0.0491068	0.0639246	0.0743302	0.00282312	0.00518277	0.0898327	0.0554676	0.124097	0.114521	0.0630841	0.148077	0.283242	0.164481	0.4042	0.0581597	0.249749	0.648682	1.54159	4.00403	17.194	2.056815	0.0185937	0.0273232	0.0159573	0.00409311	0.0492607	0.0035918	0.0452567	0.0116103	0.0556319	0.0176666	0.0312272	0.120088	0.0401767	0.0482358	0.0274174	0.0632849	0.011833	0.0455833	0.002865	0.0275439	0.0358551	0.0416917	0.00158348	0.002907	0.050387	0.0311116	0.0696058	0.0642343	0.0353837	1.782857
9180	-530.692	-559.0556	28.36355	0.320762	0.452007	0.547993	0.679237	5.909743	0.0211465	0.00288462	0.103124	0.0844439	0.0752154	0.0108335	0.194283	0.0376553	0.0112212	0.0735122	0.0772534	0.107812	0.105807	0.11666	0.00357228	0.112117	0.193116	0.0101579	0.0574912	0.0887225	0.038328	0.032879	0.323293	0.00586066	0.0101029	0.0029618	0.0613551	0.0750671	0.0863118	0.189629	0.304714	0.502021	0.00363596	0.0466519	0.224287	0.627282	1.59418	4.45857	21.4353	2.216236	0.0099598	0.00135863	0.0485703	0.0397722	0.0354257	0.00510247	0.0915053	0.0177353	0.00528509	0.0346235	0.0363856	0.0507783	0.0498341	0.0549456	0.00168251	0.0528059	0.0909556	0.00478426	0.0270778	0.0417874	0.0180521	0.0154857	0.152268	0.00276031	0.00475837	0.00139498	0.0288976	0.0353558	0.040652	2.123188
9216	-535.6057	-562.1868	26.58113	0.376326	0.467718	0.532283	0.623673	12.83459	0.0403562	0.0958308	0.0536301	0.0123973	0.0881804	0.0126745	0.1225	0.0150441	0.010428	0.11345	0.170251	0.0969852	0.125972	0.273854	0.0481711	0.228548	0.0886525	0.0362522	0.0576343	0.0584899	0.0380014	0.0856235	0.00286068	0.000300532	0.0727687	0.0313182	0.0262778	0.220683	0.0352221	0.593113	0.160188	0.083494	0.163205	0.0838749	0.298574	0.685845	1.45806	3.34925	11.9225	1.792075	0.0178381	0.0423588	0.0237054	0.00547983	0.0389772	0.00560233	0.054147	0.00664973	0.00460935	0.0501469	0.0752539	0.042869	0.0556819	0.121048	0.0212924	0.101022	0.0391859	0.0160241	0.0254753	0.0258535	0.0167972	0.037847	0.00126447	0.00013284	0.032165	0.0138432	0.0116152	0.0975457	0.0155688	2.262359
9252	-534.4259	-564.7252	30.29933	0.276174	0.438301	0.5617	0.723825	3.64653	0.0392375	0.0466994	0.00705076	0.00224812	0.0255632	0.0267826	0.0688697	0.0220642	0.0522882	0.021194	0.0876492	0.0257114	0.0102839	0.0952968	0.0310785	0.215058	0.0605215	0.147047	0.0125869	0.0316254	0.076958	0.0165076	0.00216203	0.0328414	0.159896	0.0417447	0.0322914	0.0614653	0.0482077	0.0693478	0.524961	0.365314	0.0403777	0.0478425	0.227061	0.629692	1.58808	4.40411	20.9019	2.198014	0.0261421	0.0311136	0.00469759	0.00149782	0.0170316	0.017844	0.0458847	0.0147004	0.0348372	0.0141206	0.0583966	0.0171303	0.0068517	0.0634918	0.0207061	0.143283	0.0403227	0.0979704	0.00838603	0.0210706	0.0512735	0.0109982	0.00144046	0.0218807	0.106532	0.0278125	0.0215142	0.0409515	0.0321186	1.50093
9288	-527.4284	-560.3408	32.91243	0.0915556	0.352935	0.647065	0.908444	0.7534441	0.00723615	0.024814	0.0171445	0.00200748	0.0916326	0.0254553	0.103346	0.00704412	0.0174576	0.00685161	0.0854235	0.0397087	0.0756024	0.108793	0.0308253	0.230071	0.0478838	0.112185	0.0479527	0.0234556	0.0630342	0.0269734	0.0237407	0.131154	0.0759526	0.0134021	0.015848	0.0961958	0.0707787	0.0308459	0.482502	0.188031	0.298621	0.113302	0.345739	0.717956	1.39284	2.89235	8.826	1.574628	0.00446133	0.0152987	0.0105702	0.00123768	0.0564946	0.0156941	0.0637166	0.00434294	0.0107632	0.00422425	0.0526665	0.0244818	0.0466115	0.0670745	0.0190049	0.141847	0.029522	0.0691658	0.0295645	0.0144612	0.0388627	0.01663	0.014637	0.0808609	0.0468274	0.00826283	0.00977086	0.059308	0.0436375	1.62197
9324	-528.7108	-554.5203	25.80948	0.357353	0.462486	0.537515	0.642646	9.553628	0.0810934	0.0723457	0.00788169	0.00988818	0.339018	0.0598487	0.32078	0.024258	0.0277391	0.150537	0.220367	0.217844	0.085388	0.181004	0.123735	0.451842	0.148751	0.0719446	0.0519363	0.0446677	0.135849	0.14328	0.106731	0.166966	0.104904	0.136234	0.0307193	0.0704796	0.00874114	0.340845	0.487389	0.0430973	0.128669	0.197858	0.453763	0.781515	1.27957	2.20379	5.05414	1.171522	0.0225587	0.0201252	0.00219254	0.00275071	0.0943085	0.0166488	0.0892351	0.00674813	0.00771651	0.0418767	0.0613021	0.0606003	0.0237534	0.0503521	0.0344209	0.125694	0.0413798	0.0200136	0.0144477	0.0124257	0.0377906	0.039858	0.0296905	0.0464467	0.0291824	0.0378978	0.00854555	0.0196061	0.00243162	3.594775
9360	-533.8761	-562.4876	28.6115	0.367379	0.465263	0.534736	0.632621	11.11211	0.00816335	0.00916484	0.0030313	0.00166975	0.00932066	0.007056	0.0484918	5.4801e-05	0.0110386	0.0178581	0.0104823	0.0202446	0.0264718	0.0394393	0.00865345	0.0484164	0.0292722	0.00366163	0.018815	0.0152477	0.0340792	0.00668062	0.0182489	0.0129043	0.00876805	0.0296461	0.0238497	0.0199268	0.0348354	0.235198	0.155556	0.46795	0.141296	0.04914	0.230043	0.632261	1.58163	4.34701	20.35	2.178666	0.0155347	0.0174405	0.00576849	0.0031775	0.017737	0.0134274	0.0922788	0.000104285	0.0210062	0.0339835	0.0199475	0.0385249	0.0503752	0.075052	0.0164673	0.0921352	0.0557043	0.006968	0.0358046	0.0290159	0.064852	0.0127131	0.0347272	0.0245566	0.0166854	0.0564159	0.0453854	0.0379202	0.066291	0.5254927
9396	-532.7669	-563.1055	30.33861	0.278451	0.439031	0.560968	0.72155	3.730261	0.00498914	0.0705847	0.00774873	0.0118541	0.0818867	0.016946	0.0675694	0.00292173	0.0883698	0.0522283	0.071767	0.0750968	0.0263475	0.0585076	0.0320256	0.155624	0.00483938	0.0191362	0.120175	0.0277437	0.0114727	0.0616819	0.00454886	0.0140986	0.010736	0.0282515	0.0411721	0.0774272	0.0911947	0.389084	0.0112296	0.414287	0.1854	0.0400347	0.208164	0.612851	1.63172	4.80392	24.9784	2.326843	0.00373175	0.0527956	0.00579586	0.00886653	0.0612491	0.0126752	0.0505402	0.00218538	0.0660984	0.0390654	0.0536799	0.0561705	0.0197072	0.0437622	0.0239543	0.116403	0.00361974	0.0143134	0.0898875	0.0207516	0.00858132	0.0461365	0.00340243	0.0105454	0.00803029	0.0211314	0.0307957	0.0579135	0.0682113	1.336944
9432	-526.8912	-559.0121	32.12094	0.157134	0.392089	0.607911	0.842866	1.297284	0.0100584	0.0290776	0.0206997	0.00831456	0.14063	0.00369117	0.260235	0.00354143	0.00129729	0.0375436	0.0798772	0.0310194	0.0285941	0.0631441	0.0118707	0.130502	0.0270228	0.0241394	0.0578052	0.0111231	0.0126152	0.079699	0.00959564	0.0155103	0.00226228	0.0358652	0.0357189	0.0103084	0.00919631	0.117146	0.456671	0.387229	0.0389543	0.0371775	0.200781	0.605985	1.65021	4.98056	26.898	2.38038	0.00844567	0.0244153	0.0173807	0.00698141	0.118081	0.00309933	0.218509	0.0029736	0.00108929	0.0315239	0.0670697	0.0260458	0.0240093	0.0530196	0.00996734	0.109577	0.02269	0.0202689	0.0485367	0.00933964	0.0105924	0.0669201	0.00805708	0.0130234	0.00189955	0.0301146	0.0299918	0.00865558	0.00772178	1.190958
9468	-527.8036	-560.2686	32.46504	0.19322	0.408254	0.591745	0.806781	1.738969	0.000744789	0.0322776	0.0143347	0.00406049	0.0178046	0.0269391	0.0943448	0.000234934	0.000518261	0.0179608	0.0381918	0.0353056	0.0889023	0.11682	0.0231369	0.134411	0.0651777	0.0385628	0.0620108	0.111078	0.0368636	0.0545627	0.0143219	0.093336	0.00801482	0.0325353	0.0668768	0.0113924	0.00196723	0.0804313	0.585327	0.314809	0.0194328	0.110008	0.3408	0.714741	1.39911	2.93427	9.09026	1.59596	0.000599337	0.025974	0.0115352	0.00326751	0.0143275	0.0216781	0.0759199	0.000189053	0.000417048	0.0144532	0.0307332	0.0284106	0.0715403	0.0940059	0.0186184	0.108162	0.052449	0.0310317	0.0499005	0.0893855	0.0296644	0.043907	0.0115249	0.0751081	0.00644958	0.0261814	0.0538162	0.00916754	0.00158304	1.242688
9504	-528.3254	-559.9242	31.5988	0.172769	0.399414	0.600586	0.827231	1.471729	0.000435709	0.027766	0.0250665	0.0297697	0.0824733	0.0222676	0.118202	0.000344856	0.0142991	0.11965	0.125245	0.0787643	0.0821108	0.112477	0.0196115	0.169161	0.0643673	0.0544814	0.00245721	0.0043337	0.0819045	0.0850478	0.00833984	0.0752864	0.0261946	0.0210571	0.0800317	0.0330068	0.0739195	0.0479226	0.543417	0.352232	0.0564286	0.049641	0.231184	0.633238	1.57919	4.32555	20.1446	2.171331	0.000265989	0.0169504	0.0153024	0.0181736	0.0503478	0.0135938	0.0721595	0.000210525	0.00872922	0.0730433	0.0764586	0.0480835	0.0501265	0.068664	0.0119723	0.103268	0.0392945	0.0332595	0.00150006	0.00264561	0.0500006	0.0519194	0.00509125	0.0459604	0.0159911	0.0128548	0.0488573	0.0201498	0.0451259	1.638072
9540	-525.4351	-552.9407	27.50566	0.321979	0.452365	0.547635	0.678021	5.996147	0.0302148	0.0142568	0.110283	0.00324538	0.0631555	0.051684	0.207287	0.0136635	0.0240952	0.0457801	0.216428	0.0813099	0.214873	0.200559	0.00383668	0.302684	0.127594	0.135798	0.126168	0.0942434	0.101222	0.291962	0.013855	0.136649	0.056652	0.172828	0.0935443	0.117724	0.0533578	0.483869	0.174759	0.32524	0.0161319	0.133243	0.374185	0.735887	1.3589	2.67247	7.50508	1.457403	0.00973117	0.00459164	0.0355183	0.00104523	0.0203402	0.0166457	0.0667601	0.00440054	0.00776026	0.0147442	0.069704	0.0261872	0.0692033	0.0645931	0.00123566	0.0974843	0.0410936	0.043736	0.0406345	0.0303526	0.0326002	0.0940309	0.00446222	0.0440102	0.0182457	0.0556621	0.0301274	0.037915	0.0171847	3.104953
9576	-531.4528	-560.8169	29.36417	0.325091	0.453279	0.546722	0.674909	6.225397	0.0133259	0.0812812	0.0447904	0.00883481	0.0859035	0.0518695	0.106484	0.0350004	0.0051473	0.0481614	0.0415224	0.0666638	0.0389717	0.119923	0.0469436	0.238304	0.0718409	0.0812875	0.102595	0.0193755	0.0597563	0.133556	0.0360143	0.0416918	0.0199341	0.183333	0.00327798	0.0521442	0.0221193	0.0435053	0.627576	0.138472	0.190447	0.127444	0.366152	0.730921	1.36814	2.7311	7.84659	1.489579	0.00716423	0.0436983	0.0240802	0.00474976	0.0461834	0.027886	0.0572481	0.0188169	0.00276729	0.0258925	0.0223232	0.0358397	0.0209519	0.0644731	0.0252378	0.128117	0.038623	0.0437017	0.0551569	0.0104166	0.0321262	0.071802	0.019362	0.0224143	0.010717	0.0985632	0.0017623	0.0280337	0.0118917	1.860053
9612	-538.1011	-568.5322	30.4311	0.293597	0.443804	0.556197	0.706402	4.359276	0.0307307	0.0534596	0.0191982	0.00136156	0.0186323	0.00380027	0.0300547	0.182839	0.0223551	0.0517304	0.0392896	0.154486	0.0382725	0.0685018	0.016197	0.114344	0.0530084	0.0277645	0.0216696	0.047119	0.00936263	0.161234	0.0291562	0.0468304	0.082475	0.013309	0.00633177	0.0121599	0.0930353	0.200414	0.338721	0.275821	0.185043	0.0855414	0.301453	0.687901	1.4537	3.31727	11.6902	1.777849	0.0212125	0.0369016	0.013252	0.000939841	0.0128613	0.00262322	0.0207459	0.126208	0.015431	0.035708	0.0271204	0.106637	0.0264184	0.0472847	0.0111803	0.0789286	0.0365901	0.019165	0.0149579	0.0325248	0.00646274	0.111295	0.0201257	0.0323256	0.0569301	0.00918679	0.00437063	0.00839361	0.0642195	1.448708
9648	-538.1012	-564.5125	26.41132	0.391615	0.471855	0.528146	0.608384	16.82414	0.0702472	0.0995964	0.108945	0.0958781	0.0313117	0.0181257	0.191739	0.015313	0.0105886	0.0658392	0.123064	0.0304101	0.125354	0.0382513	0.0372773	0.305944	0.043895	0.105687	0.0862687	0.097622	0.0153425	0.0868052	0.121221	0.157023	0.0154662	0.152119	0.0270906	0.00598876	0.113963	0.534231	0.0852474	0.0600607	0.320461	0.267423	0.525585	0.818174	1.22223	1.90264	3.7394	0.9536739	0.0293139	0.0415613	0.0454624	0.0400096	0.0130663	0.0075638	0.0800121	0.00639005	0.00441858	0.0274745	0.0513541	0.01269	0.0523097	0.0159622	0.0155557	0.127669	0.0183172	0.0441028	0.0359996	0.0407374	0.0064024	0.0362235	0.0505853	0.0655252	0.00645399	0.0634787	0.0113048	0.00249909	0.0475564	2.396376
9684	-531.1458	-557.7285	26.58271	0.350352	0.460523	0.539478	0.649647	8.645778	0.0695677	0.172118	0.0448042	0.0100339	0.19995	0.0133924	0.12208	0.0105596	0.0560384	0.142509	0.0852286	0.0749849	0.165315	0.16727	0.0557626	0.324667	0.119428	0.277584	0.0364733	0.0818626	0.0856547	0.206262	0.237671	0.08066	0.10539	0.099559	0.00256383	0.0398237	0.250528	0.104386	0.428963	0.266276	0.200375	0.219129	0.476933	0.793752	1.25984	2.09673	4.56353	1.097688	0.0208427	0.0515673	0.0134235	0.0030062	0.0599058	0.00401242	0.0365758	0.0031637	0.0167893	0.0426963	0.0255348	0.0224658	0.0495289	0.0501146	0.0167067	0.0972715	0.0357811	0.0831651	0.0109275	0.0245263	0.0256625	0.0617969	0.0712071	0.024166	0.0315754	0.0298283	0.000768132	0.0119313	0.0750591	3.337741
9720	-537.7179	-567.2862	29.56832	0.246887	0.428524	0.571476	0.753114	2.760977	0.00684506	0.0901367	0.039239	0.00611894	0.174282	0.0101149	0.147194	0.0697359	0.00547868	0.0504227	0.108862	0.0762692	0.0314018	0.0190684	0.0718248	0.38152	0.0441907	0.292885	0.0143528	0.022952	0.00226712	0.138037	0.0181596	0.122911	0.0677725	0.0541705	0.00913314	0.101228	0.197533	0.0532642	0.506651	0.139825	0.300259	0.0509758	0.234195	0.635799	1.57282	4.26994	19.6172	2.152145	0.00288321	0.0379666	0.0165279	0.00257737	0.0734097	0.0042605	0.0619998	0.0293735	0.00230768	0.0212386	0.045854	0.0321254	0.0132268	0.0080318	0.0302534	0.1607	0.0186136	0.123366	0.00604557	0.00966763	0.000954936	0.0581427	0.00764902	0.0517714	0.0285465	0.0228172	0.00384698	0.0426385	0.0832031	2.374107
9756	-534.4505	-560.5142	26.06367	0.292332	0.443411	0.55659	0.707667	4.301454	0.0618028	0.0781177	0.258307	0.016458	0.281237	0.163059	0.492264	0.0277661	0.0288932	0.152127	0.369429	0.0363924	0.147728	0.0922863	0.0483406	0.319464	0.264621	0.146667	0.343485	0.114899	0.100099	0.0629823	0.0962295	0.263461	0.208164	0.286766	0.230667	0.0794172	0.0904817	0.133174	0.523618	0.148418	0.194789	0.46241	0.686488	0.889268	1.12452	1.45669	2.16258	0.5577048	0.0127124	0.0160683	0.053132	0.00338529	0.0578485	0.0335402	0.101255	0.00571129	0.00594313	0.0312915	0.075989	0.00748566	0.0303867	0.0189827	0.00994332	0.0657116	0.0544307	0.0301684	0.0706524	0.0236339	0.0205897	0.012955	0.0197937	0.0541921	0.0428179	0.0589858	0.0474465	0.0163356	0.0186115	4.861612
9792	-544.3234	-568.6299	24.30649	0.350562	0.460581	0.539419	0.649439	8.671063	0.0129141	0.0021613	0.0295845	0.0492564	0.477663	0.109851	0.407992	0.0150546	0.0678654	0.277771	0.0593204	0.24108	0.167019	0.350262	0.0233693	0.286313	0.106344	0.147749	0.0753032	0.0296688	0.286637	0.0259466	0.223441	0.112621	0.286911	0.710614	0.240798	0.0554208	0.052268	0.296825	0.60864	0.0541315	0.0404036	0.454749	0.680917	0.88701	1.12738	1.46861	2.19901	0.569785	0.00261885	0.000438292	0.00599946	0.00998873	0.0968655	0.0222768	0.0827368	0.00305292	0.0137624	0.0563293	0.0120296	0.0488887	0.0338698	0.0710299	0.00473908	0.0580614	0.0215655	0.029962	0.0152708	0.00601655	0.0581273	0.00526172	0.0453118	0.0228385	0.0581828	0.144106	0.0488316	0.0112388	0.0105995	4.9312
9828	-533.8491	-560.6038	26.75471	0.279203	0.439272	0.560727	0.720798	3.758484	0.0755078	0.000684442	0.0145151	0.0674085	0.334149	0.00802561	0.297634	0.0277867	0.00858367	0.00809576	0.0792214	0.422447	0.222909	0.268314	0.109982	0.273505	0.0462129	0.0668633	0.226692	0.243063	0.209655	0.151854	0.272297	0.136172	0.158353	0.313155	0.0618287	0.21233	0.263717	0.187731	0.242719	0.428963	0.140587	0.412962	0.649648	0.874096	1.14404	1.53929	2.42153	0.6394821	0.016483	0.00014941	0.00316856	0.0147149	0.072943	0.00175195	0.0649718	0.0060657	0.00187377	0.00176726	0.0172936	0.0922179	0.0486598	0.0585715	0.0240086	0.0597048	0.010088	0.0145959	0.0494857	0.0530593	0.0457665	0.033149	0.0594411	0.0297257	0.0345675	0.0683601	0.0134969	0.0463506	0.0575681	4.580963
